position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
ГП25; 40БРМ-1 №1;PIT 33.1в;СДВ-SMART;Exd-А-1151-02-ЭП1-t10-015-0,60МПа-42+HART-П;Преобразователь давления измерительный;61936-15;005498;2021;0;Па;0,06;ГП25;60;19.07.2021;Годен;С-ДУС/19-07-2021/82743255
ГП49а;Блок-бокс дозирования пенообразователя;б/н;РОСМА;ТМ3;Манометр показывающий;25913-08;00546351;2022;0;Па;0,4;ГП49а;24;03.09.2022;Годен;С-ГХЮ/03-09-2022/183391318
ГП35;Установка факельных сепараторов со сборниками жидкости;PDT 501/1;СДВ-SMART;Ex-ДД-1440-01-ЭП1-t16-025-63,0 кПа-25-42+НАRT-К04-П-КБуст/БКН3-11//СК(ДД)/М20-09Г2С*2 АГБР.406239.010ТУ;Преобразователь давления измерительный;61935-15;005220;2021;0;Па;63;ГП35;60;28.05.2021;Годен;С-ДУС/28-05-2021/66830791
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513702;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/06-12-2022/213498630
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513701;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498626
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513700;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/06-12-2022/213498628
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513697;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/06-12-2022/213498633
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513694;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498623
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513692;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/06-12-2022/213498629
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513691;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498618
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513687;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498624
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513686;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498625
ГП25;Установка приточная №1;;РОСМА;ТМ5;Манометр показывающий;25913-08;00513682;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/06-12-2022/213498634
ГП38;УКПГ-2. УКИР;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00333803;2021;0;°С;100;ГП38;36;18.03.2021;Годен;С-ДЛЮ/18-03-2021/45499852
ГП49а;Блок-бокс дозирования пенообразователя;TE 2;РОСМА;БТ5;Термометр биметаллический ;73393-18;00321463;2021;0;°С;100;ГП49а;36;16.03.2021;Годен;С-ДЛЮ/16-03-2021/45266050
ГП11;Теплопункт ;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00257020;2021;0;°С;100;ГП11;36;03.10.2022;Годен;С-ГХЮ/03-10-2022/196620838
ГП11;Теплопункт ;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00257019;2021;0;°С;100;ГП11;36;03.10.2022;Годен;С-ГХЮ/03-10-2022/196620840
ГП11;Теплопункт ;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00257017;2021;-30;°С;50;ГП11;36;03.10.2022;Годен;С-ГХЮ/03-10-2022/196620834
ГП450;;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00256317;2022;0;°С;160;ГП450;36;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495080
ГП304;;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00256299;2021;-30;°С;50;ГП304;36;10.10.2022;Годен;С-ГХЮ/10-10-2022/201046412
ГП304;;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00256298;2021;-30;°С;50;ГП304;36;10.10.2022;Годен;С-ГХЮ/10-10-2022/201046411
ГП450;;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00256295;2022;0;°С;160;ГП450;36;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620873
ГП450;;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00256294;2021;0;°С;160;ГП450;36;02.03.2021;Годен;С-ДЛЮ/02-03-2021/41898696
