position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
куст 201;Скважина №7;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU2F;2021;0;Па;40;куст 201;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498341
куст 201;Скважина №7;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972IYWQ;2021;0;Па;40;куст 201;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498340
куст 201;Скважина №7;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013069;2021;0;Па;25;куст 201;60;17.01.2024;Годен;С-ДУС/17-01-2024/309084781
куст 201;Скважина №7;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013113;2021;0;Па;25;куст 201;60;18.01.2024;Годен;С-ДУС/18-01-2024/309442686
куст 201;Скважина №7;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013086;2021;0;Па;25;куст 201;60;05.03.2021;Годен;С-ДУС/05-03-2021/46066525 
куст 201;Скважина №7;КГС; ТСПУ;014.50;Термопреобразователи с унифицированным выходным сигналом;46437-16;122;2021;-60;°С ;80;куст 201;48;01.04.2021;Годен;С-ВЫХ/01-04-2021/52679809
куст 201;Скважина №7;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037413;2021;-30;°С ;70;куст 201;36;26.07.2021;Годен;С-ДЛЮ/26-07-2021/81542663
куст 201;Линия факела;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304312;2021;4244;м^(3)/ч;37562;ДП-019 №210210617, ДИ №210324831, ТПТ 1-4 100П №16097;24;23.03.2024;Годен;С-ГХЮ/23-03-2024/332524135
куст 201;Линия факела;КГС;ПДК;ПДК-ВО-И-10М;Преобразователь давления корабельный;37031-18;1K016571;2021;0;Па;10;куст 203;36;13.04.2021;Годен;С-СП/13-04-2021/57183087
куст 201;Линия факела;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;012809;2021;0;Па;600;куст 203;60;16.02.2021;Годен; С-ДУС/16-02-2021/44283434 
куст 201;СПИ;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404518;2021;4244;м^(3)/ч;37562;ДП-019 №210610705, ЭПУ №21081286;24;26.03.2023;Годен; С-ГХЮ/26-03-2023/239499950
куст 201;СПИ;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972NU2N;2021;0;Па;40;куст 205;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498369
куст 201;СПИ;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU5W;2021;0;Па;40;куст 205;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498368 
куст 201;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K016803;2021;0;Па;25;куст 205;36;10.06.2021;Годен;С-СП/10-06-2021/70873524
куст 201;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K016805;2021;0;Па;25;куст 205;36;10.06.2021;Годен;С-СП/10-06-2021/70873517
куст 201;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K016807;2021;0;Па;25;куст 205;36;10.06.2021;Годен;С-СП/10-06-2021/70873510
куст 201;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K016810;2021;0;Па;25;куст 205;36;10.06.2021;Годен;С-СП/10-06-2021/70873500
куст 201;Коллектор газа;КГС; ТСМУ;011.151;Преобразователи температуры программируемые;71221-18;7;2021;-70;°С ;200;куст 205;60;02.02.2021;Годен;С-ВЫХ/02-02-2021/34070390
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265886;2022;0;Па;60;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154171
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265864;2022;0;Па;60;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154172
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265863;2023;0;Па;60;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154177
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281955;2023;0;Па;60;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154182
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265871;2023;0;Па;60;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154186
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203920;2023;0;Па;25;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154183
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203961;2023;0;Па;25;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154185
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203897;2023;0;Па;25;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154181
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265971;2023;0;Па;25;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154175
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;266068;2023;0;Па;25;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154174
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;266076;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154180
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;266003;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154179
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265955;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154170
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265938;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154173
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265935;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154176
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265951;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154178
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;158986;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154184
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281880;2021;0;Па;16;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154187
куст 202;МОС1;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281873;2021;0;Па;16;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154188
куст 202;МОС1;КГС;ЭЛЕМЕР;ТПУ 0304;Термопреобразователи универсальные;50519-17;50212204671;2021;-50;°С ;200;куст 202;60;27.01.2021;Годен;С-ВСП/27-01-2021/33313395
куст 202;МОС1;КГС; ЭЛЕМЕР;АИР-30МExd;Преобразователи давления измерительные ;67954-17;02100451;2021;0;Па;60;куст 202;60;21.01.2021;Годен;С-ВСП/21-01-2021/31533341
куст 202;МОС1;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011700;2021;0;Па;60;куст 202;36;01.02.2021;Годен; С-БМ/01-02-2021/33887732
куст 202;МОС1;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011676;2021;0;Па;60;куст 202;36;01.02.2021;Годен; С-БМ/01-02-2021/33887734
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281794;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154144
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281790;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154145
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281785;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154150
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281959;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154136
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281795;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154140
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203953;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154139
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203937;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154137
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281913;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154148
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281895;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154147
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281920;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154152
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281908;2021;0;Па;25;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154153
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265958;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154143
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265954;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154146
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265897;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154149
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265923;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/14-01-2023/222154151
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;159003;2021;0;Па;1,6;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154138
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281865;2021;0;Па;16;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154141
куст 202;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281862;2021;0;Па;16;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154142
куст 202;МОС2;КГС;ЭЛЕМЕР;ТПУ 0304;Термопреобразователи универсальные;50519-17;50201211139;2021;-50;°С ;200;куст 202;60;09.02.2021;Годен;С-ВСП/09-02-2021/36254784
куст 202;МОС2;КГС; ЭЛЕМЕР;АИР-30МExd;Преобразователи давления измерительные ;67954-17;02150916;2021;0;Па;60;куст 202;60;12.01.2021;Годен;С-ВСП/12-01-2021/31530518 
куст 202;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011716;2021;0;Па;60;куст 202;36;01.02.2021;Годен;С-БМ/01-02-2021/33887709
куст 202;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011682;2021;0;Па;60;куст 202;36;01.02.2021;Годен; С-БМ/01-02-2021/33887702 
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281765;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154112
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281768;2021;0;Па;60;куст 202;24;01.01.1990;Годен;С-ГХЮ/15-01-2023/222154113
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281787;2021;0;Па;60;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154107
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281784;2021;0;Па;60;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154102
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281951;2021;0;Па;60;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154123 
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281792;2021;0;Па;60;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154117
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203815;2021;0;Па;25;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154122
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203802;2021;0;Па;25;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154121
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;203842;2021;0;Па;25;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154124
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281927;2021;0;Па;25;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154116
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281901;2021;0;Па;25;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154115
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281926;2021;0;Па;25;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154109
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281931;2021;0;Па;25;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154110
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281921;2021;0;Па;25;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154105
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281899;2021;0;Па;25;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154104
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265916;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154111
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265921;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154114
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265927;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154106
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265911;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154108
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265941;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154101
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265899;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154103
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281941;2021;0;Па;1,6;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154120
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281869;2021;0;Па;16;куст 202;24;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154118
куст 202;МОС3;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281872;2021;0;Па;16;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154119
куст 202;МОС3;КГС;ЭЛЕМЕР;ТПУ 0304;Термопреобразователи универсальные;50519-17;50212207956;2021;-50;°С ;200;куст 202;60;05.02.2021;Годен;С-ВСП/05-02-2021/36059819
куст 202;МОС3;КГС; ЭЛЕМЕР;АИР-30МExd;Преобразователи давления измерительные ;67954-17;02100454;2021;0;Па;60;куст 202;60;21.01.2021;Годен;С-ВСП/21-01-2021/31533338
куст 202;МОС3;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011744;2021;0;Па;60;куст 202;36;01.02.2021;Годен;С-БМ/01-02-2021/33887731
куст 202;МОС3;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011715;2021;0;Па;60;куст 202;36;01.02.2021;Годен;С-БМ/01-02-2021/33887717
куст 202;МОС3;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011732;2021;0;Па;60;куст 202;36;01.02.2021;Годен;С-БМ/01-02-2021/33887712 
куст 205;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404508;2021;4244;м^(3)/ч;37562;ДП-019 №210610218,  ДИ №210525099, ТПТ1-4 100П №18044;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239500000 
куст 205;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204140;2021;4244;м^(3)/ч;37562;ДП-019 №210110526  ЭПУ №21011092;24;20.03.2023;Годен; С-ГХЮ/20-03-2023/239500004
куст 205;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204133;2021;4244;м^(3)/ч;37562;ДП-019 №210110522, ЭПУ №21011104;24;20.03.2023;Годен; С-ГХЮ/20-03-2023/239500002
куст 205;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU44;2021;0;Па;40;куст 205;24;16.01.2023;Годен;С-ГХЮ/16-01-2023/222154065
куст 205;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RII;2021;0;Па;40;куст 205;24;16.01.2023;Годен; С-ГХЮ/16-01-2023/222154064
куст 205;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RHG;2021;0;Па;40;куст 205;24;16.01.2023;Годен; С-ГХЮ/16-01-2023/222154063
куст 205;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPV;2021;0;Па;40;куст 205;24;16.01.2023;Годен; С-ГХЮ/16-01-2023/222154062
куст 205;Скважина №1;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016645;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499990
куст 205;Скважина №1;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016674;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499989
куст 205;Скважина №1;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K016662;2021;0;Па;25;куст 205;36;13.04.2021;Годен;С-СП/13-04-2021/57182994
куст 205;Скважина №1;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;139;2021;-50;°С ;200;куст 205;60;01.01.1990;Годен;Нет данных
куст 205;Скважина №1;КГС;РОСМА;БТ5;Термометры биметаллический;73393-18;00251694;2021;0;°С ;100;куст 205;36;16.01.2023;Годен;С-ГХЮ/16-01-2023/222154083
куст 205;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404483;2021;4244;м^(3)/ч;37562;ДП-019 №210619873,  ДИ №210525110, ТПТ1-4 100П №16042;24;20.03.2023;Годен; С-ГХЮ/20-03-2023/239499999
куст 205;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204141;2021;4244;м^(3)/ч;37562;ДП-019 №210110533,  ЭПУ №21011094;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499998
куст 205;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204086;2021;4244;м^(3)/ч;37562;ДП-019 №210410521, ЭПУ №21011102;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499996 
куст 205;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPP;2021;0;Па;40;куст 205;24;16.01.2023;Годен; С-ГХЮ/16-01-2023/222154060 
куст 205;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RI0;2021;0;Па;40;куст 205;24;16.01.2023;Годен;С-ГХЮ/16-01-2023/222154061
куст 205;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPQ;2021;0;Па;40;куст 205;24; 11.11.2020;Годен;СП138848
куст 205;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RID;2021;0;Па;40;куст 205;24;16.01.2023;Годен;С-ГХЮ/16-01-2023/222154058 
куст 205;Скважина №2;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016664;2021;0;Па;25;куст 205;36;20.03.2023;Годен; С-ГХЮ/20-03-2023/239499987
куст 205;Скважина №2;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016644;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499985
куст 205;Скважина №2;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016671;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499986
куст 205;Скважина №2;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;115;2021;-50;°С ;200;куст 205;60;01.01.1990;Годен;Нет данных
куст 205;Скважина №2;КГС;РОСМА;БТ5;Термометры биметаллический;73393-18;00251695;2021;0;°С ;100;куст 205;36;16.01.2023;Годен;С-ГХЮ/16-01-2023/222154082
куст 205;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404355;2021;4244;м^(3)/ч;37562;ДП-019 №210519880,  ДИ №210525105, ТПТ1-4 100П №16036;24;20.03.2023;Годен; С-ГХЮ/20-03-2023/239499994
куст 205;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204207;2021;4244;м^(3)/ч;37562;ДП-019 №210110520  ЭПУ №21041136;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239500024
куст 205;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204209;2021;4244;м^(3)/ч;37562;ДП-019 №210110532, ЭПУ №21041141;24;20.03.2023;Годен; С-ГХЮ/20-03-2023/239500026
куст 205;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPN;2021;0;Па;40;куст 205;24;17.01.2023;Годен; С-ГХЮ/17-01-2023/222154045 
куст 205;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RI7;2021;0;Па;40;куст 205;24;17.01.2023;Годен;С-ГХЮ/17-01-2023/222154046
куст 205;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPR;2021;0;Па;40;куст 205;24; 11.11.2020;Годен;СП138849
куст 205;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPU;2021;0;Па;40;куст 205;24;17.01.2023;Годен;С-ГХЮ/17-01-2023/222154043
куст 205;Скважина №3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016663;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499981
куст 205;Скважина №3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016658;2021;0;Па;25;куст 205;36;20.03.2023;Годен; С-ГХЮ/20-03-2023/239499975
куст 205;Скважина №3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016661;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499983
куст 205;Скважина №3;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;141;2021;-50;°С ;200;куст 205;60;01.01.1990;Годен;Нет данных
куст 205;Скважина №3;КГС;РОСМА;БТ5;Термометры биметаллический;73393-18;00337022;2021;0;°С ;100;куст 205;36;16.01.2023;Годен;С-ГХЮ/16-01-2023/222154055
куст 205;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404546;2021;4244;м^(3)/ч;37562;ДП-019 №210510248,  ДИ №210525103, ТПТ1-4 100П №16076;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499992 
куст 205;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204220;2021;4244;м^(3)/ч;37562;ДП-019 №210110317  ЭПУ №21031123;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239500023
куст 205;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204184;2021;4244;м^(3)/ч;37562;ДП-019 №210110486, ЭПУ №21041140;24;20.03.2023;Годен;С-ГХЮ/20-03-2023/239500021
куст 205;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU24;2021;0;Па;40;куст 205;24;17.04.2023;Годен; С-ГХЮ/17-04-2023/248326052
куст 205;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971K364;2021;0;Па;40;куст 205;24;17.01.2023;Годен;С-ГХЮ/17-01-2023/222154041
куст 205;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NV3G;2021;0;Па;40;куст 205;24;17.09.2020;Годен;202-2821-20
куст 205;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RI9;2021;0;Па;40;куст 205;24;17.01.2023;Годен; С-ГХЮ/17-01-2023/222154040
куст 205;Скважина №4;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016659;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499977 
куст 205;Скважина №4;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016650;2021;0;Па;25;куст 205;36;20.03.2023;Годен;С-ГХЮ/20-03-2023/239499978
