position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CTC;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661802 
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CVH;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661801 
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FHF;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608238
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CUS;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661800
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CV1;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661799 
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CVP;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661797 
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FHA;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608239
куст 206;ГСУ-1;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CUY;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661798
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;897266G1;2021;0;Па;100;куст 201;24;01.01.1990;Годен;Нет данных
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GJX;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608236
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GIN;2020;0;Па;100;куст 201;24;20.03.2023;Годен; С-БП/20-03-2023/232608232
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GJ4;2021;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608234
куст 206;Кустовой кран;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GJZ;2021;0;Па;25;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661796 
куст 206;Кустовой кран;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GKC;2020;0;Па;4;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661795 
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FGQ;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608256
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CSO;2020;0;Па;40;куст 201;24;17.04.2023;Годен;С-ГХЮ/17-04-2023/248326041
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CV3;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661808 
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CVE;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661806
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FHQ;2020;0;Па;100;куст 201;24;20.03.2023;Годен; С-БП/20-03-2023/232608276
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CUG;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661805
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CSQ;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661812 
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CTU;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661811
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CVX;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661809
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FI3;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608279
куст 206;ГСУ-2;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CUF;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661810 
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GJ2;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608273
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GJ9;2020;0;Па;100;куст 201;24;20.03.2023;Годен; С-БП/20-03-2023/232608270 
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GIP;2020;0;Па;100;куст 201;24;20.03.2023;Годен; С-БП/20-03-2023/232608266
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GIY;2020;0;Па;100;куст 201;24; 18.11.2020 ;Годен; КЛ127794
куст 206;Кустовой кран;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726ГК0;2020;0;Па;25;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661814
куст 206;Кустовой кран;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GKI;2020;0;Па;4;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661813 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FGK;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608246 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CSD;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661786
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726IG9;2021;0;Па;40;куст 201;24;01.01.1990;Годен;Нет данных
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726I66;2021;0;Па;40;куст 201;24;01.01.1990;Годен;Нет данных
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FGS;2020;0;Па;100;куст 201;24;20.03.2023;Годен; С-БП/20-03-2023/232608243 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CRV;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661784
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FGN;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608248
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CSN;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661790 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CST;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661789 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CVT;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661787
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FHB;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608251
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CTN;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661788 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FHR;2020;0;Па;100;куст 201;24;20.03.2023;Годен; С-БП/20-03-2023/232608226 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CV4;2020;0;Па;40;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661794
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CTD;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661793 
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CVQ;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661791
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726FHY;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608254
куст 206;ГСУ-3;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726CU4;2020;0;Па;40;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661792
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GIU;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608228 
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GIO;2020;0;Па;100;куст 201;24;18.11.2020;Годен;КЛ127784
куст 206;Гидроаккумуляторы;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GIX;2020;0;Па;100;куст 201;24;20.03.2023;Годен;С-БП/20-03-2023/232608231
куст 206;Кустовой кран;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GK7;2020;0;Па;25;куст 201;24;28.02.2023;Годен; С-ГХЮ/28-02-2023/231661781
куст 206;Кустовой кран;КГС;WIKA;232.30; Манометры деформационные с трубчатой пружиной серии;55984-13;89726GKJ;2020;0;Па;4;куст 201;24;28.02.2023;Годен;С-ГХЮ/28-02-2023/231661782 
куст 206;Коллектор;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;3063881;2021;0;Па;60;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470199
куст 206;Коллектор;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417287А07;2023;0;Па;400;куст 206;24;07.12.2023;Годен; С-ГГИ/07-12-2023/304098865
куст 206;Скважина №1;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212009463;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470216
куст 206;Скважина №1;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212029138;2021;0;Па;40;куст 206;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520972
куст 206;Скважина №1;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;1997456;2021;0;Па;40;куст 206;24;23.06.2023;Годен; С-ГХЮ/23-06-2023/257470211 
куст 206;Скважина №1;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2083921;2020;0;Па;40;куст 206;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520982 
куст 206;Скважина №1;КГС;РОСМА;ТМ6; Манометры показывающие;25913-08;2768355;2022;0;Па;25;куст 206;24;14.08.2024;Годен;С-ГЭР/14-08-2024/364775453 
куст 206;Скважина №2;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;291818;2023;0;Па;25;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470192
куст 206;Скважина №2;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212029207;2021;0;Па;40;куст 206;24;25.06.2023;Годен; С-ГХЮ/25-06-2023/257470222 
куст 206;Скважина №2;КГС;МП;4-У; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212029229;2021;0;Па;40;куст 206;24;19.06.2023;Годен; С-ГХЮ/19-06-2023/255520970 
куст 206;Скважина №2;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2015192;2021;0;Па;40;куст 206;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520983
куст 206;Скважина №2;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;726209014A13;2023;0;Па;40;куст 206;24;22.06.2023;Годен; С-ГГИ/22-06-2023/256592927
куст 206;Скважина №3;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2999816;2021;0;Па;25;куст 206;24;01.01.1990;Годен;Нет данных
куст 206;Скважина №3;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417095A14;2023;0;Па;40;куст 206;24; 11.07.2023;Годен; С-ГГИ/11-07-2023/262640500
куст 206;Скважина №3;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212023978;2021;0;Па;40;куст 206;24;16.07.2023;Годен;С-ГХЮ/16-07-2023/263956152
куст 206;Скважина №3;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212009458;2021;0;Па;40;куст 206;24;23.06.2023;Годен; С-ГХЮ/23-06-2023/257470213 
куст 206;Скважина №3;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768336;2024;0;Па;40;куст 206;24;05.02.2024;Годен;С-ГГИ/05-02-2024/317813577
куст 206;Скважина №4;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;291051;2021;0;Па;25;куст 206;24;21.06.2023;Годен; С-ГХЮ/21-06-2023/257470247
куст 206;Скважина №4;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;313679;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470197
куст 206;Скважина №4;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2121549;2021;0;Па;40;куст 206;24;23.06.2023;Годен; С-ГХЮ/23-06-2023/257470208 
куст 206;Скважина №4;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768342;2024;0;Па;40;куст 206;24;05.02.2024;Годен;С-ГГИ/05-02-2024/317813571 
куст 206;Скважина №4;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2083902;2020;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470207 
куст 206;Скважина №4;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085197;2020;0;Па;40;куст 206;24;30.08.2023;Годен;С-ГХЮ/30-08-2023/284802667
куст 206;Скважина №5;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768351;2024;0;Па;25;куст 206;24;02.02.2024;Годен; С-ГГИ/02-02-2024/315500115 
куст 206;Скважина №5;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085436;2020;0;Па;40;куст 206;24;19.06.2023;Годен; С-ГХЮ/19-06-2023/255520960
куст 206;Скважина №5;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2015173;2020;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470202 
куст 206;Скважина №5;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;H0642863;2021;0;Па;40;куст 206;24;30.08.2023;Годен;С-ГХЮ/30-08-2023/284802669
куст 206;Скважина №5;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;313844;2021;0;Па;40;куст 206;24;23.06.2023;Годен; С-ГХЮ/23-06-2023/257470195
куст 206;Скважина №6;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;010А17;2021;0;Па;25;куст 206;24;01.01.1990;Годен;Нет данных
куст 206;Скважина №6;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;313604;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470196
куст 206;Скважина №6;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15; 716127287А06;2021;0;Па;40;куст 206;24;15.08.2023;Годен; С-АМЭ/15-08-2023/270266801
куст 206;Скважина №6;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;078А02;2021;0;Па;40;куст 206;24;23.07.2024;Годен; С-БП/23-07-2024/359944271
куст 206;Скважина №6;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;A0842753;2021;0;Па;40;куст 206;24;30.08.2023;Годен; С-ГХЮ/30-08-2023/284802665
куст 206;Скважина №6;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;313641;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470193
куст 206;Скважина №7;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;H0273177;2021;0;Па;25;куст 206;24;30.08.2023;Годен; С-ГХЮ/30-08-2023/284802668
куст 206;Скважина №7;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085424;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470203
куст 206;Скважина №7;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;A0838529;2022;0;Па;40;куст 206;24;30.08.2023;Годен;С-ГХЮ/30-08-2023/284802666 
куст 206;Скважина №7;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212009770;2021;0;Па;40;куст 206;24;23.06.2023;Годен; С-ГХЮ/23-06-2023/257470201 
куст 206;Скважина №7;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085426;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470206 
куст 206;Скважина №7;КГС;МП;4-У;Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212009456;2021;0;Па;40;куст 206;24;23.06.2023;Годен;С-ГХЮ/23-06-2023/257470205
куст 206;Скважина №7;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361208;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458850
куст 206;Скважина №7;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361197;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458856
куст 206;Скважина №6;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361274;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458665
куст 206;Скважина №6;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361133;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458644
куст 206;Скважина №5;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361056;2022;0;Па;25;куст 206;24;02.11.2022;Годен;С-ВЯИ/02-11-2022/198897321
куст 206;Скважина №5;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361140;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458681
куст 206;Скважина №4;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361308;2022;0;Па;25;куст 206;24;09.11.2022;Годен; С-ВЯИ/09-11-2022/200458672
куст 206;Скважина №4;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361263;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458647
куст 206;Скважина №3;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361204;2022;0;Па;25;куст 206;24;09.11.2022;Годен; С-ВЯИ/09-11-2022/200458645
куст 206;Скважина №3;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361246;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458854
куст 206;Скважина №2;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361283;2022;0;Па;25;куст 206;24;09.11.2022;Годен; С-ВЯИ/09-11-2022/200458641
куст 206;Скважина №2;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361182;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458676 
куст 206;Скважина №1;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361152;2022;0;Па;25;куст 206;24;09.11.2022;Годен; С-ВЯИ/09-11-2022/200458849
куст 206;Скважина №1;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22007361173;2022;0;Па;25;куст 206;24;09.11.2022;Годен;С-ВЯИ/09-11-2022/200458634
куст 206;Коллектор;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;2010420452;2022;0;Па;25;куст 206;24;22.03.2022;Годен; С-ВЯИ/22-03-2022/141958473
куст 206;Коллектор;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;22003040868;2022;0;Па;25;куст 206;24;18.07.2022;Годен;С-ВЯИ/18-07-2022/171467271
куст 206;Скважина №4;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;2011181120;2022;0;Па;25;куст 206;24;17.04.2023;Годен;С-ГХЮ/17-04-2023/248326029
куст 206;Скважина №4;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;2011181116;2022;0;Па;25;куст 206;24;17.04.2023;Годен;С-ГХЮ/17-04-2023/248326030
куст 206;Скважина №3;КГС;МП;63; Манометры МП, НП, ЭКН и ЭКМ, вакуумметры ВП, ТП, ЭКТ и ЭКВ, мановакуумметры МВП, ТНП, ЭКТН и ЭКМВ, дифманометры ДП и ЭКД показывающие и сигнализирующие;59554-14;2010420427;2022;0;Па;25;куст 206;24;17.04.2023;Годен;С-ГХЮ/17-04-2023/248326027 
