position;location;teg;model;type;name;reg_number;serial_number;year;min_scale;max_scale;unit;mpi;previous_verification;result;certificate
КГС 207;Мос2;КГС;;Метран-286-05;Преобразователи температуры;23410-13;2580555;2021;-50;300;°С ;60;02.06.2021;Годен;С-ДАВ/02-06-2021/68075371
КГС 207;Мос2;КГС;АИР-30МExd; ЭЛЕМЕР-АИР;Преобразователи давления измерительные ;67954-17;10218245;2024;0;60;Па;60;23.01.2024;Годен; С-ВСП/23-01-2024/311098376
КГС 207;Мос2;КГС;ПМП-062;ПМП;Преобразователи магнитные поплавковые;24715-14;156209;2021;0,15;6;м;48;02.04.2021;Годен; С-ДРР/02-04-2021/53328733
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMHG;2021;0;100;Па;24;27.04.2021;Годен; С-ГПЕ/27-04-2021/62439178
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMFU;2021;0;100;Па;24;27.04.2021;Годен;С-ГПЕ/27-04-2021/62439441
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMH2;2021;0;100;Па;24;27.04.2021;Годен;С-ГПЕ/27-04-2021/62439351
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMG4;2021;0;100;Па;24;27.04.2021;Годен; С-ГПЕ/27-04-2021/62439399
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMGA;2021;0;100;Па;24;27.04.2021;Годен;С-ГПЕ/27-04-2021/62439393
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMGL;2021;0;100;Па;24;27.04.2021;Годен;С-ГПЕ/27-04-2021/62439369
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972H3B0;2021;0;100;Па;24;12.05.2021;Годен;С-ГПЕ/12-05-2021/63154318
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972H3B8;2021;0;100;Па;24;12.05.2021;Годен;С-ГПЕ/12-05-2021/63154310
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972H3AV;2021;0;100;Па;24;12.05.2021;Годен; С-ГПЕ/12-05-2021/63154323
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726GJG;2021;0;100;Па;24;18.11.2020;Годен;КЛ127812
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CT1;2021;0;40;Па;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521037
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CS1;2021;0;40;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521019
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CS6;2021;0;40;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521018
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CT4;2021;0;40;Па;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521017
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CTF;2021;0;40;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521015
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CTP;2021;0;40;Па;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521014
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CSW;2021;0;40;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521013
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CS9;2021;0;40;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521011
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CT0;2021;0;40;Па;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521010
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CSP;2021;0;40;Па;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521009
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CW9;2021;0;4;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521012
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89726CVU;2021;0;4;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521016
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMFF;2021;0;4;Па;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521025
КГС 207;Мос3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972GMF2;2021;0;25;Па;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521024
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1692873;2021;0;68;Па;60;12.01.2021;Годен;С-ДАВ/12-01-2021/29700078
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1692817;2021;0;68;Па;60;12.01.2021;Годен; С-ДАВ/12-01-2021/29700287
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1693045;2021;0;68;Па;60;13.01.2021;Годен;С-ДАВ/13-01-2021/29738564
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1692819;2021;0;68;Па;60;12.01.2021;Годен;С-ДАВ/12-01-2021/29700196
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1692818;2021;0;68;Па;60;12.01.2021;Годен;С-ДАВ/12-01-2021/29700180
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1693055;2021;0;68;Па;60;13.01.2021;Годен;С-ДАВ/13-01-2021/29738358
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1693052;2021;0;68;Па;60;13.01.2021;Годен;С-ДАВ/13-01-2021/29738302
КГС 207;Мос3;КГС;;Метран 150TGR; датчики давления;32854-13;1692821;2021;0;68;Па;60;12.01.2021;Годен;С-ДАВ/12-01-2021/29700109
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6175892;2021;0;60;Па;60;09.02.2021;Годен; С-ДАВ/09-02-2021/36048241
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6176231;2021;0;60;Па;60;11.02.2021;Годен; С-ДАВ/11-02-2021/37137344
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6176232;2021;0;60;Па;60;11.02.2021;Годен;С-ДАВ/11-02-2021/37137342
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6175768;2021;0;60;Па;60;08.02.2021;Годен;С-ДАВ/08-02-2021/35302894
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6176227;2021;0;60;Па;60;11.02.2021;Годен;С-ДАВ/11-02-2021/37137366
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6176098;2021;0;60;Па;60;11.02.2021;Годен;С-ДАВ/11-02-2021/37137404
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6175772;2021;0;60;Па;60;08.02.2021;Годен;С-ДАВ/08-02-2021/35302922
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6176226;2021;0;60;Па;60;11.02.2021;Годен;С-ДАВ/11-02-2021/37137399
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6175906;2021;0;60;Па;60;09.02.2021;Годен;С-ДАВ/09-02-2021/36047771
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6173809;2021;0;6;Па;60;18.01.2021;Годен; С-ДАВ/18-01-2021/30260075
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6173813;2021;0;6;Па;60;18.01.2021;Годен;С-ДАВ/18-01-2021/30260076
КГС 207;Мос3;КГС;;Метран 150TG;Преобразователь давления;32854-13;6173820;2021;0;6;Па;60;18.01.2021;Годен;С-ДАВ/18-01-2021/30260064
КГС 207;Мос3;КГС;;Метран-286-05;Преобразователи температуры;23410-13;2588824;2021;-50;300;°С ;60;22.07.2021;Годен;С-ДАВ/22-07-2021/83418176
КГС 207;Мос3;КГС;АИР-30МExd; ЭЛЕМЕР-АИР;Преобразователи давления измерительные ;67954-17;10218246;2024;0;60;Па;60;23.01.2024;Годен;С-ВСП/23-01-2024/311098373
КГС 207;Мос3;КГС;ПМП-062;ПМП;Преобразователи магнитные поплавковые;24715-14;156218;2021;0,15;6;м;48;02.04.2021;Годен;С-ДРР/02-04-2021/53328751
КГС 201;Коллектор газа;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;02999809;2022;0;25;Па;24;23.09.2022;Годен;С-ДЛЮ/23-09-2022/188581256
КГС 201;Коллектор газа;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0273197;2022;0;25;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188852417
КГС 201;Коллектор метанола;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643289;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850848
КГС 201;Коллектор метанола;КГС;;МП4-УУХЛ1; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001810;2021;0;40;Па;24;21.06.2023;Годен;С-ГХЮ/21-06-2023/257470256
КГС 201;Линия факела;КГС;;МП4-УУХЛ1; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;222001381;2022;0;25;Па;24;19.01.2022;Годен;С-БПМ/19-01-2022/125567119
КГС 201;Линия факела;КГС;;МП4-УУХЛ1; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;222001383;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498374
КГС 201;Скважина №4;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;73541712A10;2023;0;40;Па;24;;Годен;Нет данных
КГС 201;Линия факела;КГС;;МП4-УУХЛ1; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001445;2021;0;10;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498375
КГС 201;Линия факела;КГС;;МП3А-Кс; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;50119-17;211037543;2021;0;400;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498377
КГС 201;Линия факела;КГС;;МП4-УУХЛ1; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001732;2021;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498376
КГС 201;Скважина №1;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;02999820;2022;0;25;Па;24;23.09.2022;Годен; С-ДЛЮ/23-09-2022/188581238
КГС 201;Скважина №1;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0273219;2022;0;25;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188852410
КГС 201;Скважина №1;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0273204;2022;0;25;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188852423
КГС 201;Скважина №1;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643273;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850871
КГС 201;Скважина №1;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643270;2022;0;40;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188850872
КГС 201;Скважина №1;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417104A03;2023;0;40;Па;24;05.07.2023;Годен;С-ГГИ/05-07-2023/260839342
КГС 201;Скважина №2;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;02999811;2022;0;25;Па;24;23.09.2022;Годен; С-ДЛЮ/23-09-2022/188581253
КГС 201;Скважина №2;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0647144;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850875
КГС 201;Скважина №2;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643282;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850860
КГС 201;Скважина №2;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0642902;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850853
КГС 201;Скважина №2;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;271298;2021;0;40;Па;24;13.08.2023;Годен;С-ГХЮ/13-08-2023/270414427
КГС 201;Скважина №2;КГС;;МП4-УУ2; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212029123;2021;0;40;Па;24;13.08.2023;Годен;С-ГХЮ/13-08-2023/270414424
КГС 201;Скважина №3;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;02999814;2022;0;25;Па;24;23.09.2022;Годен;С-ДЛЮ/23-09-2022/188581249
КГС 201;Скважина №3;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768331;2024;0;40;Па;24;05.02.2024;Годен;С-ГГИ/05-02-2024/317813582
КГС 201;Скважина №3;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768332;2024;0;40;Па;24;05.02.2024;Годен; С-ГГИ/05-02-2024/317813581
КГС 201;Скважина №3;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768329;2024;0;40;Па;24;05.02.2024;Годен;С-ГГИ/05-02-2024/317813584
КГС 201;Скважина №3;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417104A04;2023;0;40;Па;24;05.07.2023;Годен; С-ГГИ/05-07-2023/260839341
КГС 201;Скважина №3;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0642929;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850863
КГС 201;Скважина №4;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0647004;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850795
КГС 201;Скважина №4;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;716119330A18;2022;0;25;Па;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/255520978
КГС 201;Скважина №4;КГС;;МП4-УУ2; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212004942;2021;0;40;Па;24;21.06.2023;Годен;С-ГХЮ/21-06-2023/257470255
КГС 201;Скважина №4;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0647045;2022;0;40;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188850868
КГС 201;Скважина №4;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768343;2024;0;40;Па;24;05.02.2024;Годен; С-ГГИ/05-02-2024/317813570
КГС 201;Скважина №5;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768338;2024;0;40;Па;24;05.02.2024;Годен; С-ГГИ/05-02-2024/317813575
КГС 201;Скважина №5;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643189;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850847
КГС 201;Скважина №5;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;02999812;2022;0;25;Па;24;23.09.2022;Годен; С-ДЛЮ/23-09-2022/188581252
КГС 201;Скважина №5;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0647038;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850861
КГС 201;Скважина №5;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643254;2022;0;40;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188850865
КГС 201;Скважина №5;КГС;;МП4-УУ2; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085411;2020;0;40;Па;24;21.06.2023;Годен;С-ГХЮ/21-06-2023/257470253
КГС 201;Скважина №6;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0273210;2022;0;25;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188852406
КГС 201;Скважина №6;КГС;;МП4-УУ2; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212006793;2021;0;40;Па;24;13.08.2023;Годен;С-ГХЮ/13-08-2023/270414426
КГС 201;Скважина №6;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643091;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850798
КГС 201;Скважина №6;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417284A15;2023;0;40;Па;24;07.12.2023;Годен;С-ГГИ/07-12-2023/304098870
КГС 201;Скважина №6;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0646856;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850836
КГС 201;Скважина №6;КГС;;МП4-УУ2; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085415;2020;0;40;Па;24;21.06.2023;Годен;С-ГХЮ/21-06-2023/257470252
КГС 201;Скважина №7;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0642921;2022;0;40;Па;24;26.09.2022;Годен; С-ДЛЮ/26-09-2022/188850859
КГС 201;Скважина №7;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;02999804;2022;0;25;Па;24;23.09.2022;Годен; С-ДЛЮ/23-09-2022/188581267
КГС 201;Скважина №7;КГС;;МП4-УУ2; манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;1997471;2019;0;40;Па;24;13.08.2023;Годен;С-ГХЮ/13-08-2023/270414422
КГС 201;Скважина №7;КГС;МП4-Уф БС УХЛ1;МП4-Уф; манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768330;2024;0;40;Па;24;05.02.2024;Годен;С-ГГИ/05-02-2024/317813583
КГС 201;Скважина №7;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643223;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850854
КГС 201;Скважина №7;КГС;ТМ6;РОСМА;Манометры показывающие;25913-08;H0643248;2022;0;40;Па;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850855
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281773;2022;0;60;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498316
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281788;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498313
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281777;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498308
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281960;2022;0;60;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498304
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281793;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498300
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203944;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498301
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203941;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498303
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281902;2022;0;25;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498312
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281897;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498311
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281905;2022;0;25;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498307
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281914;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498306
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265942;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498315
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265910;2022;0;1,6;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498314
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265901;2022;0;1,6;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498310
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265930;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498309
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;158985;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498302
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281863;2022;0;16;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498299
КГС 201;Мос1;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281871;2022;0;16;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498298
КГС 201;Мос1;КГС;ТПУ 0304;ЭЛЕМЕР ТПУ;Термопреобразователи универсальные;50519-17;50212207957;2021;-50;200;°С ;60;05.02.2021;Годен;С-ВСП/05-02-2021/36059813
КГС 201;Мос1;КГС;АИР-30МExd; ЭЛЕМЕР-АИР;Преобразователи давления измерительные ;67954-17;02100446;2021;0;60;Па;60;21.01.2021;Годен; С-ВСП/21-01-2021/31530317
КГС 201;Мос1;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011677;2021;0;60;Па;36;01.02.2021;Годен;С-БМ/01-02-2021/33887713
КГС 201;Мос1;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011707;2021;0;60;Па;36;01.02.2021;Годен; С-БМ/01-02-2021/33887718
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281775;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498550
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281771;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498326
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281774;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498553
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281953;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498323
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281766;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498319
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203956;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498320
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281924;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498325
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281928;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498324
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281906;2022;0;25;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498552
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281917;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498551
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203810;2021;0;25;Па;24;31.03.2021;Годен;С-БМ/31-03-2021/51351228
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265907;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498549
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265950;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498548
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265949;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498555
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265909;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498554
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;102484;2022;0;1,6;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498321
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281875;2022;0;16;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498318
КГС 201;Мос2;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281877;2022;0;16;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498317
КГС 201;Мос2;КГС;ТПУ 0304;ЭЛЕМЕР ТПУ;Термопреобразователи универсальные;50519-17;50212207955;2021;-50;200;°С ;60;05.02.2021;Годен;С-ВСП/05-02-2021/36059823
КГС 201;Мос2;КГС;АИР-30МExd; ЭЛЕМЕР-АИР;Преобразователи давления измерительные ;67954-17;02100438;2021;0;60;Па;60;21.01.2021;Годен; С-ВСП/21-01-2021/31530325
КГС 201;Мос2;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011709;2021;0;60;Па;36;01.02.2021;Годен;С-БМ/01-02-2021/33887707
КГС 201;Мос2;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011718;2021;0;60;Па;36;01.02.2021;Годен; С-БМ/01-02-2021/33887735
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281767;2022;0;60;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498329
